Country Name,Country Code,Series Name,Series Code,1990.1,2000.1,2016.1,2017.1,2018.1,2019.1,2020.1,2021.1,2022.1,2023.1,2024.1,Year,Democracy Index,World region according to OWID,GDP_Growth_Value
"Congo, Dem. Rep.",COD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,81.295404814004,513.906843747535,2.88585107289988,,,,,,,,,2015.0,2.11,Africa,2.904838657778413
"Congo, Rep.",COG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.88905374216946,-0.88199151702543,3.19056179723773,0.450063823285546,1.15277896375523,2.20607305781525,1.79537147083107,1.7156427545126,3.04344334698477,4.30174563591016,3.09143630919166,2015.0,2.91,Africa,-1.9821458747138363
Costa Rica,CRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,19.0397526635648,10.9615496593622,-0.0174788505908217,1.62590692991731,2.2211146152658,2.09604635327807,0.724911478131375,1.72647755109241,8.27477490232654,0.525193508693455,-0.412853001047069,2015.0,7.96,North America,2.5566433000795428
Cote d'Ivoire,CIV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.80587969827806,2.53077516737996,0.723178457513308,0.685881065304603,0.401297817263547,0.79085551205366,2.41252617189052,4.15919657911797,5.23352856100842,4.36972254867474,3.45053028131018,2015.0,3.31,Africa,4.142329475215362
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,500.0000000000007,4.611315547378011,-1.125000000000021,1.129372102823469,1.500125010417563,0.7718203464980194,0.1548113745621064,2.554506996420408,10.7805806758686,7.9412817758683,2.972004776436181,2015.0,6.93,Europe,3.5491157128330286
Cuba,CUB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2015.0,3.52,North America,4.53753785531039
Cyprus,CYP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.50205462895842,4.1416576470206,-1.42916666666665,0.531766496174467,1.43549119531759,0.250370996758493,-0.638422797978958,2.44608867175474,8.39548297993334,3.54134188751663,1.80023018624815,2015.0,7.53,Europe,3.1951227598012792
Czechia,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.77538829151729,0.683504209385702,2.4505339846014,2.14949494949492,2.84787595918041,3.1612952849781,3.83984491500146,15.100165146837,10.6612601372427,2.43531202435314,2015.0,7.94,Europe,4.752624064360262
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.64160306382001,2.90328203236461,0.250000000000031,1.14713216957601,0.813609467455631,0.75813157251162,0.420711974110024,1.85304543989689,7.69656699889259,3.30517811237605,1.37220049768925,2015.0,9.11,Europe,1.385666321888607
Djibouti,DJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,2.40252905434889,0.57728572456066,0.138836400011405,3.31763203299602,1.77900535643955,1.18086783934059,5.17222088647605,1.44905087029085,2.1120116728497,2015.0,2.9,Africa,5.458368312936273
Dominican Republic,DOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,50.4624792378524,7.72413566181615,1.61416607245222,3.27955694678546,3.56443426013507,1.81060377042959,3.78103179915516,8.24300347981809,8.81109209279587,4.78561281021135,3.30223338951227,2015.0,6.67,North America,5.764524909666108
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,48.5191129963729,96.0963756926096,1.72826463324532,0.417335588666824,-0.224103246005552,0.266012515466155,-0.338872392562139,0.133251386096389,3.46616972213076,2.21568764237058,1.54732515615369,2015.0,5.87,South America,-1.302749850426352
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,16.7563747077691,2.68380535348546,13.8136062148289,29.5066083940038,14.4014657807421,9.15279959324803,5.04493288977538,5.21404940513042,13.8956609775177,33.8847763115546,28.2705899322082,2015.0,3.18,Africa,2.2041585801561467
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,23.9991651130861,2.27128756828723,0.6040490869966101,1.012354033155798,1.090330005818922,0.0753241350024612,-0.3715902123240951,3.466925853130816,7.198616156098668,4.045546942224766,0.8537822925672883,2015.0,6.64,North America,2.05686593954016
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.8578715511247355,4.802288869013977,1.411939154790155,0.7443547466124104,1.060074106621712,1.53027528964189,4.766695239442282,-0.0971007664640198,4.78671704710803,2.859495060373218,2.921402273091033,2015.0,1.77,Africa,-12.491714266342797
Eritrea,ERI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2015.0,2.37,Africa,
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.01848952508763,0.148684907627372,3.41723549488054,3.43632688420446,2.27725931243522,-0.444531097679829,4.65316673847472,19.3982634080616,9.15922507983982,3.5194118998392,2015.0,7.85,Europe,1.771417019572226
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,13.09228991249806,12.20853585458438,7.847274590856799,6.221375289331178,4.815061674615126,2.598016203110773,,,,,,2015.0,3.09,Africa,1.1245468239479095
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.15248124174767,0.662458109266481,6.62813337230924,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278,21.037746057771,2015.0,3.83,Africa,7.4680767605293
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.19137132040969,1.09216459977387,3.86322538221277,3.34757834757831,4.08147637644542,1.79388647514555,-1.70014167847317,1.53454853751591,6.07882431529724,2.97544080604538,3.89084237884105,2015.0,5.69,Oceania,4.388232657948947
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.14956531179849,3.04210080667795,0.356684500891695,0.754015047084346,1.08382098409305,1.0240939296343,0.290554555653239,2.19457432340007,7.12350773301402,6.25064322154762,1.56568906231615,2015.0,9.03,Europe,0.1361276937417415
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.19428338029481,1.67595988720928,0.183334861123764,1.03228275064681,1.85081508315492,1.10825492288293,0.476498852725065,1.64233141038393,5.22236748369725,4.8783572650844,1.99904942291462,2015.0,7.92,Europe,0.7080305903506883
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.72532188841208,0.5049200258348586,2.106707127840543,2.651925831439018,4.749066520832215,2.464567561511867,1.352761106753326,1.086907465194095,4.231247982745795,3.629015341853759,1.17311998381218,2015.0,3.76,Africa,0.6932965754958644
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,12.16778411306958,0.8449695667737002,7.228792720579224,8.034189745459113,6.520968239465726,7.115676256311922,5.931276365624406,7.370347588766179,11.51311983805049,16.97421296323269,11.56105328975111,2015.0,2.97,Africa,1.2513724814662766
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.063962013825961,2.134927139391212,6.035317252721169,2.615244713976705,4.852898216967227,5.202464889753404,9.566914338247692,11.89816542031976,2.487760565787146,1.109717580220962,2015.0,5.88,Asia,3.188392948629442
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.69646824292392,1.44026838719741,0.491747008445174,1.50949485109628,1.73216879766941,1.44565976888253,0.144877925813981,3.06666666666673,6.87257438551096,5.94643667725823,2.2564981433876,2015.0,8.64,Europe,0.7867052445811566
Ghana,GHA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,37.25906648556708,40.24093312391401,17.45463470708676,12.37192155070485,7.80876516610703,7.143640033308569,9.887289562699442,9.971088675044395,31.25589510490163,38.10696562965015,22.84832811578422,2015.0,6.86,Africa,-0.2083258204139042
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,20.433499109463,3.151181624938268,-0.8256539783910328,1.121254520314255,0.6256214134536403,0.2530075220380588,-1.247983555814054,1.223825010198544,9.645259812806424,3.464801285134052,2.741018756794773,2015.0,7.45,Europe,0.4312255757475469
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,41.22186713809726,5.977577347371358,4.448441999428269,4.424536551825459,3.75186186704508,3.699983980086048,3.214440621973451,4.261051274228131,6.885128233442869,6.206575922721259,2.869927529182938,2015.0,5.92,North America,2.2020450362160773
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,8.172681122751316,8.91435947913097,9.827617012591912,9.470010392530124,10.60162033871666,12.59728825669343,10.49304099844241,7.804975919279735,8.123139149485961,2015.0,3.14,Africa,1.2305341257088998
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,33.00197783180257,8.636320949302783,1.503120558610882,1.691114618222977,0.3813247027909915,0.2466002681478295,1.140009393932222,2.242488795776585,9.39075933985203,7.102209285570592,3.76555825770114,2015.0,1.93,Africa,3.440719781493698
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,6.148543330248714,0.8360080615062073,1.904656155155838,1.282842884435276,2.087230891620126,0.9933370228387302,5.032855746267019,6.115055501099348,2.821103350996412,2.903952264463725,2015.0,6.05,South America,0.0833711927134857
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,21.27603200678322,9.33322197565603,11.50290739426665,10.6800887242584,12.4814111170435,18.70378256725062,22.79631136425277,16.84152401987848,33.98393194707002,36.81351627808535,26.94905640919872,2015.0,3.94,North America,-0.0454395053176881
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,23.32256643664671,11.04803493449756,2.724612232952886,3.934360844420443,4.347349377775284,4.365871598192668,3.468411779511841,4.480879634134452,9.08963911525025,6.663251803474568,4.606210981271069,2015.0,5.84,North America,1.8820222203750063
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,10.42654028436023,-3.685503685503691,2.409307438622238,1.493872439395217,2.406134320465339,2.883208537739963,0.2509620210807999,1.568758344459223,1.881367071968528,2.096605112490893,1.72972119105914,2015.0,6.5,Asia,1.5199554771160706
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,28.36959965327767,9.803610169081251,0.3947693066863919,2.348242811501539,2.850247925946455,3.338586353820081,3.326743857667376,5.110965343828553,14.60814394924334,17.12496596787366,3.703703703703689,2015.0,6.84,Europe,4.033108739295855
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,15.51072199425304,5.136471232451505,1.696927619977507,1.760415591805965,2.68291768267392,3.013971791560529,2.847924015186648,4.444239701897388,8.308755115589202,8.736302999372983,5.856838499700656,2015.0,9.58,Europe,2.6929966410740747
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.971232502732498,4.009435910451902,4.948216340621406,3.328173374612977,3.938826466916298,3.729505735391294,6.623436776285355,5.131407471763689,6.699034140798518,5.649143189079247,4.953035509736557,2015.0,7.74,Asia,6.715667346402256
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.819197565056347,3.688620370566819,3.525804528154512,3.808798576919489,3.198347559249961,3.030584609416606,1.919835272707928,1.560078829833344,4.209464637147842,3.669386548597611,2.181512736151888,2015.0,7.03,Asia,3.705834288955387
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.627674937639345,14.47675131885666,7.245425489529789,8.044924376602776,18.01411833718742,39.90734556977835,30.59413903872951,43.38901626815144,43.48846417421787,44.57918575727971,32.45587140291699,2015.0,2.16,Asia,-2.7579822808213805
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.978962131837351,0.5565213971555111,0.1840588988476899,0.3674414889368492,-0.1989653800239282,0.5741626794257948,6.041864890580439,4.994765963810435,4.358353510895857,-12.29698375870071,2015.0,4.08,Asia,-0.1536222315890256
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.317328866801183,5.57763269940387,0.0201247735963236,0.3621730382293778,0.4711307137129156,0.937842961189274,-0.3261836512800329,2.340341134470437,7.829457364341047,6.299424874191247,2.113449995773167,2015.0,8.85,Europe,23.452027072576072
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,17.25533480500361,1.032636409994893,-0.5351681957186954,0.2498078401230083,0.8050603795285264,0.8176459402927937,-0.5752546208977557,1.479654747225614,4.41162725488371,4.225226031689177,3.074808898050246,2015.0,7.77,Asia,0.2319156577378294
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.456609061463996,2.537685320950017,-0.09401665691575,1.226533166458118,1.137487636003906,0.611246943765304,-0.1377075739165103,1.873783257624806,8.20128991161718,5.622194421959011,0.982373023061417,2015.0,7.98,Europe,1.038265117706544
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,21.96017511650829,8.171083561202247,2.351021974858462,4.378398649915611,3.736638821521633,3.905100008658723,5.2267777929352,5.86278242801063,10.34956883912716,6.474137346620627,5.411944479816588,2015.0,7.39,North America,0.6051322592995518
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.078516286951604,-0.6765786835951751,-0.1272588444897537,0.4841997961263851,0.989094598021848,0.4687761593839499,-0.024995834027731,-0.2333527793982636,2.497702781722547,3.268133659331635,2.738536816352407,2015.0,7.96,Asia,1.668465117176268
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,16.19213756152335,0.6668809255979599,-0.7784304630541418,3.323894475760973,4.462311084754812,0.7615140472656008,0.3332943506283782,1.346093772431178,4.229155688971175,2.084869863271339,1.556596112839526,2015.0,3.86,Asia,-5.589801747536114
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,13.18089058657313,14.36109423862478,7.442663213067925,6.163662475777625,5.333560989166689,6.718154548614583,8.04147134028401,15.02786444408505,14.52755978259521,8.690821561044944,2015.0,3.06,Asia,-0.2990935326088788
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,17.78181442991999,9.98002515350979,6.297249538146249,8.005649677099447,4.689806467763299,5.239637957647923,5.40516207933392,6.107936036591763,7.659862682722239,7.671396340294023,4.489788542434479,2015.0,5.33,Africa,2.655893527954049
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.573272257286767,2.259165800801571,0.971685739912168,1.944332307863661,1.475839350026451,0.3830003036081358,0.5372880234117372,2.498333333333394,5.089513650628416,3.597456250290104,2.321743286435421,2015.0,7.97,Asia,2.379034059518986
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.83363531543402,1.81294613887089,3.198397766583738,2.171832985100056,0.5431331481995668,1.09184802655856,2.101729548274,3.423629476091884,3.980649619903132,3.642164030307087,2.898550724637621,2015.0,3.85,Asia,-3.8327010217198136
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,18.70073428380231,0.388838296895799,3.175309863799396,1.542661452384359,1.133622577188036,6.325422963380776,11.90503981851468,13.92290931741758,10.75327704167424,4.997607012073231,2015.0,5.33,Asia,1.5680760766056778
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,35.64298297122697,25.08464142813154,1.596912275832041,0.8254786075680259,2.040392668902015,3.322558812569254,5.104072629599191,3.755620366588772,22.95622251320559,31.23013417326456,23.13056959425881,2015.0,2.21,Asia,5.717029013113745
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.654254777960478,0.1406333345053265,2.930363123746655,2.534454241865981,2.81140920075624,0.2190649048419849,3.275829374311651,17.31028301988148,8.9380462331663,1.265798858287287,2015.0,7.37,Europe,4.6364521267937135
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-0.7833596243615077,4.321352183031908,6.076989078896069,3.005389493903827,84.86433304720406,154.7560960233933,171.2054913366413,221.341644023365,45.24304227167184,2015.0,4.86,Asia,-1.4852994355926654
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,11.63475699558184,6.131975387226955,6.596504906965434,4.447699373763005,4.751803016247396,5.187083591979818,4.978096762523092,6.047745919506756,8.27180389943028,6.342217431249531,6.105446242450317,2015.0,6.59,Africa,1.922510594722724
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,8.834248683364876,12.41963239071377,23.56351489537417,26.96627601978781,16.95572414962546,7.815593858586484,7.592984865603134,10.09445356655517,8.214974391189639,2015.0,4.95,Africa,-2.060023200387292
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.451462408038816,-2.900000000000242,25.85387421244608,25.80361847883377,13.17020385367212,-2.162178834705947,1.44703656998741,2.868330277510192,4.510301492357032,2.373175314351686,2.126157668850251,2015.0,2.25,Africa,-2.430052651756469
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.9816154788575978,0.905525075460342,3.722888623037074,2.697927792083936,2.334509379880265,1.199894449835687,4.683544209034531,19.70504615183939,9.117319623904748,0.7157358352287232,2015.0,7.54,Europe,3.7563242032567103
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.253766590836394,3.15076707022592,0.2908333333333172,1.730799591188872,1.528195243073795,1.743320756538483,0.8199573021270355,2.52692009066166,6.336008077779189,3.741403619831355,2.051132699548591,2015.0,8.88,Europe,-0.1154765508421604
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,11.78448383213568,11.85968450002796,6.035758581546788,8.609050754229495,8.594229588704756,5.610514414923647,4.201793121905574,5.81225118787715,8.16059031991844,9.874326750448883,7.613357843137233,2015.0,4.85,Africa,0.4457487080561577
