Country Name,Country Code,GDP_Growth_Value,Year,Inflation_Value,Democracy Index,World region according to OWID
Mongolia,MNG,-0.06142128345740616,2021,7.35894657888155,6.42,Asia
Mongolia,MNG,3.5030776686689933,2022,15.15097282008049,6.35,Asia
Mongolia,MNG,5.959523332289734,2023,10.34758313143399,6.48,Asia
Mongolia,MNG,3.820451812546338,2024,6.197799016584197,6.53,Asia
Mozambique,MOZ,4.322312866124861,2015,,4.6,Africa
Mozambique,MOZ,1.6731978985938838,2016,17.41804181975971,4.02,Africa
Mozambique,MOZ,-0.3837143090920705,2017,15.11320738993842,4.02,Africa
Mozambique,MOZ,0.4456743386316049,2018,3.911334399907289,3.85,Africa
Mozambique,MOZ,-0.6462835159545506,2019,2.802703079281112,3.65,Africa
Mozambique,MOZ,-4.105273994847366,2020,3.483935674932038,3.51,Africa
Mozambique,MOZ,-0.6063164369979859,2021,6.408476529756918,3.51,Africa
Mozambique,MOZ,1.3333599737992614,2022,10.27940180934209,3.51,Africa
Mozambique,MOZ,2.4115686626646777,2023,7.126974821318511,3.51,Africa
Mozambique,MOZ,-0.7910017896662254,2024,4.078568348120219,3.38,Africa
Mauritania,MRT,2.2558016453798473,2015,,3.96,Africa
Mauritania,MRT,-1.7297966745024667,2016,1.471710456500036,3.96,Africa
Mauritania,MRT,3.1423714799739315,2017,2.254276519348126,3.82,Africa
Mauritania,MRT,1.7025704724648278,2018,3.067359960583556,3.82,Africa
Mauritania,MRT,0.1393085245488379,2019,2.300092621179372,3.92,Africa
Mauritania,MRT,-3.2289541059658546,2020,2.385694884563199,3.92,Africa
Mauritania,MRT,-2.1241772148656253,2021,3.565164846501848,4.03,Africa
Mauritania,MRT,3.7127307470940423,2022,9.52526628622843,4.03,Africa
Mauritania,MRT,3.6874901052297986,2023,4.953050345068724,4.14,Africa
Mauritania,MRT,3.2855217223691966,2024,2.491643474819718,3.96,Africa
Mauritius,MUS,3.5533569656273727,2015,,8.28,Africa
Mauritius,MUS,3.791130707344365,2016,0.977675134718965,8.28,Africa
Mauritius,MUS,3.844308006398947,2017,3.666997026759247,8.22,Africa
Mauritius,MUS,3.9500354872733965,2018,3.216053831445703,8.22,Africa
Mauritius,MUS,2.85812532389771,2019,0.4056551903095534,8.22,Africa
Mauritius,MUS,-14.548495592136206,2020,2.580800771828295,8.14,Africa
Mauritius,MUS,3.3776687343074485,2021,4.028528881573756,8.08,Africa
Mauritius,MUS,9.021163173374617,2022,10.77375122428991,8.14,Africa
Mauritius,MUS,6.174854006454481,2023,7.05298238454736,8.14,Africa
Mauritius,MUS,5.166678936889184,2024,3.604522038479597,8.23,Africa
Malawi,MWI,0.00792518281976129,2015,,5.55,Africa
Malawi,MWI,-0.25636743516010085,2016,21.71111321364988,5.55,Africa
Malawi,MWI,1.2213804938523936,2017,11.54339391887714,5.49,Africa
Malawi,MWI,1.6029974563561922,2018,12.42017810892101,5.49,Africa
Malawi,MWI,2.9515101541934996,2019,9.370836056056698,5.5,Africa
Malawi,MWI,-1.8283524067907848,2020,8.625514696505519,5.74,Africa
Malawi,MWI,1.880764329291523,2021,9.330144108352115,5.74,Africa
Malawi,MWI,-1.637493993986908,2022,20.95396972996904,5.91,Africa
Malawi,MWI,-0.642220906290575,2023,28.78974282472983,5.85,Africa
Malawi,MWI,-0.912638164593119,2024,32.17965042250251,5.85,Africa
Malaysia,MYS,3.2857855627230066,2015,,6.43,Asia
Malaysia,MYS,2.620045575660157,2016,2.090566595257424,6.54,Asia
Malaysia,MYS,3.9618656454818506,2017,3.871201157742374,6.54,Asia
Malaysia,MYS,3.074017790719367,2018,0.884709160571235,6.88,Asia
Malaysia,MYS,2.7595012238144108,2019,0.6628918657643263,7.16,Asia
Malaysia,MYS,-6.709335130852196,2020,-1.138702153930499,7.19,Asia
Malaysia,MYS,2.1314619977843137,2021,2.477102414654468,7.24,Asia
Malaysia,MYS,7.733575637540426,2022,3.378698625499285,7.3,Asia
Malaysia,MYS,2.267237852844687,2023,2.488865601257539,7.29,Asia
Malaysia,MYS,3.8303513743924924,2024,1.834100204499002,7.11,Asia
Namibia,NAM,1.5344582619200935,2015,,6.31,Africa
Namibia,NAM,-2.6283321041971703,2016,6.728582345933377,6.31,Africa
Namibia,NAM,-3.69773452685817,2017,6.145799811111642,6.31,Africa
Namibia,NAM,-1.7034266463266903,2018,4.291591053378753,6.25,Africa
Namibia,NAM,-3.57649160039189,2019,3.722394144226946,6.43,Africa
Namibia,NAM,-10.737293113449653,2020,2.209382369334692,6.52,Africa
Namibia,NAM,0.5889926644018431,2021,3.61690530108814,6.52,Africa
Namibia,NAM,2.5130880822762123,2022,6.081281141124132,6.52,Africa
Namibia,NAM,1.8544487032495738,2023,5.879934632842747,6.52,Africa
Namibia,NAM,1.4171204160430761,2024,4.239039228770362,6.48,Africa
Niger,NER,0.6043201401594729,2015,,3.85,Africa
Niger,NER,1.9262062876915849,2016,1.653889223878056,3.96,Africa
Niger,NER,1.3328557240328536,2017,2.796373188712845,3.76,Africa
Niger,NER,3.57478885227313,2018,2.967603660044556,3.76,Africa
Niger,NER,2.4327021896037166,2019,-2.489792650708549,3.29,Africa
Niger,NER,0.1894646408047862,2020,2.898193760262702,3.29,Africa
Niger,NER,-1.8625759602319505,2021,3.837868028405096,3.22,Africa
Niger,NER,8.319863726177303,2022,4.226217919163925,3.73,Africa
Niger,NER,-1.627618809255381,2023,3.700973164258338,2.37,Africa
Niger,NER,6.739765956526028,2024,9.071519977250134,2.26,Africa
Nigeria,NGA,0.08197957782543597,2015,,4.62,Africa
Nigeria,NGA,-4.018925342685009,2016,15.69681263879716,4.5,Africa
Nigeria,NGA,-1.6158553726860418,2017,16.50226621396411,4.44,Africa
Nigeria,NGA,-0.4068368520995591,2018,12.09510651734316,4.44,Africa
Nigeria,NGA,-0.01000475939802925,2019,11.39642233781162,4.12,Africa
Nigeria,NGA,-8.342423479307243,2020,13.24602342765969,4.1,Africa
Nigeria,NGA,-0.9881270229738419,2021,16.95284572216077,4.11,Africa
Nigeria,NGA,2.158314103066729,2022,18.84718778432745,4.23,Africa
Nigeria,NGA,1.1812365708534713,2023,24.65955020311397,4.23,Africa
Nigeria,NGA,1.9171875236755511,2024,33.24209665454057,4.16,Africa
Nicaragua,NIC,3.3791420491993733,2015,,5.26,North America
Nicaragua,NIC,3.166509510673947,2016,3.523173176284731,4.81,North America
Nicaragua,NIC,3.24691576299918,2017,3.850671662847271,4.66,North America
Nicaragua,NIC,-4.629416757141655,2018,4.947237280398862,3.63,North America
Nicaragua,NIC,-4.148569071472934,2019,5.376289908441255,3.55,North America
Nicaragua,NIC,-3.4517971097023974,2020,3.681813416255719,3.6,North America
Nicaragua,NIC,9.133306819201948,2021,4.928413969489675,2.69,North America
Nicaragua,NIC,2.2285383201230644,2022,10.46742444659907,2.5,North America
Nicaragua,NIC,3.0051106120539686,2023,8.387658548725362,2.26,North America
Nicaragua,NIC,2.2019891144478834,2024,4.624738410571412,2.09,North America
Netherlands,NLD,1.6689877701317641,2015,,8.92,Europe
Netherlands,NLD,1.8806531452477913,2016,0.316666666666652,8.8,Europe
Netherlands,NLD,2.1756909152691435,2017,1.38145871407216,8.89,Europe
Netherlands,NLD,1.6633574367007782,2018,1.70349794744479,8.89,Europe
Netherlands,NLD,1.6321429177163225,2019,2.63369910249591,9.01,Europe
Netherlands,NLD,-4.400525372790028,2020,1.27246037789161,8.96,Europe
Netherlands,NLD,5.721935229577184,2021,2.67572008805385,8.88,Europe
Netherlands,NLD,4.010978809619402,2022,10.0012078753473,9.0,Europe
Netherlands,NLD,-1.5774573433764658,2023,3.83839354342808,9.0,Europe
Netherlands,NLD,0.42729176868981256,2024,3.34754304219953,9.0,Europe
Norway,NOR,0.8487991141232953,2015,,9.93,Europe
Norway,NOR,0.2774077887653732,2016,3.550000000000069,9.93,Europe
Norway,NOR,1.639507125910768,2017,1.875100595525449,9.87,Europe
Norway,NOR,0.16556078869088253,2018,2.764831345287971,9.87,Europe
Norway,NOR,0.4433985630978299,2019,2.167730033054107,9.87,Europe
Norway,NOR,-1.8576960964800122,2020,1.286584907079962,9.81,Europe
Norway,NOR,3.3544950655535644,2021,3.483880552666694,9.75,Europe
Norway,NOR,2.3228235436089477,2022,5.764123178522719,9.81,Europe
Norway,NOR,-1.06055299614016,2023,5.517849871046594,9.81,Europe
Norway,NOR,1.1320459931744722,2024,3.145301344310805,9.81,Europe
Nepal,NPL,3.410803000293299,2015,,4.77,Asia
Nepal,NPL,-0.04051102990601407,2016,8.7903433200464,4.86,Asia
Nepal,NPL,8.76020605401564,2017,2.777039983002109,5.18,Asia
Nepal,NPL,7.360097315237368,2018,4.406594101757142,5.18,Asia
Nepal,NPL,5.401921603371477,2019,5.566160352437225,5.28,Asia
Nepal,NPL,-4.231827768586427,2020,5.056358262384993,5.22,Asia
Nepal,NPL,3.0297197124049546,2021,4.12676744440695,4.41,Asia
Nepal,NPL,4.776657252350418,2022,7.670205793802804,4.49,Asia
Nepal,NPL,2.0540590686006084,2023,7.11587261530826,4.6,Asia
Nepal,NPL,3.8176678382237412,2024,4.685096542657699,4.6,Asia
New Zealand,NZL,1.6005449662232394,2015,,9.26,Oceania
New Zealand,NZL,1.474180179615331,2016,0.6462402844545243,9.26,Oceania
New Zealand,NZL,1.2418317764399518,2017,1.85078767452536,9.26,Oceania
New Zealand,NZL,1.6336762235868036,2018,1.598297038016956,9.26,Oceania
New Zealand,NZL,0.8826430075789489,2019,1.619631901840475,9.26,Oceania
New Zealand,NZL,-2.313916340848664,2020,1.714561700072449,9.25,Oceania
New Zealand,NZL,4.2845831836099535,2021,3.941120607787283,9.37,Oceania
New Zealand,NZL,3.5554496825248094,2022,7.17222476016441,9.61,Oceania
New Zealand,NZL,-0.9124674131700345,2023,5.733162830349572,9.61,Oceania
New Zealand,NZL,-0.3875509702113362,2024,2.922797823019567,9.61,Oceania
Oman,OMN,0.4384503298689566,2015,,3.04,Asia
Oman,OMN,0.11855361430322375,2016,1.109208058070266,3.04,Asia
Oman,OMN,-2.934903770161384,2017,1.589094135677986,3.04,Asia
Oman,OMN,-0.04523823550097461,2018,0.8893123709704039,3.04,Asia
Oman,OMN,-0.9857332213621532,2019,0.4908153628206712,3.06,Asia
Oman,OMN,-1.911048576043754,2020,-0.4064029194658499,3.0,Asia
Oman,OMN,3.0853045496459544,2021,1.682211858760845,3.0,Asia
Oman,OMN,2.7395876467278413,2022,2.506142506142497,3.12,Asia
Oman,OMN,-4.993929697670239,2023,0.9507829977628273,3.12,Asia
Oman,OMN,-2.8378760232739637,2024,0.593589236248469,3.05,Asia
Pakistan,PAK,2.7664864071032866,2015,,4.4,Asia
Pakistan,PAK,5.195068598589231,2016,3.765119163565805,4.33,Asia
Pakistan,PAK,2.966236784030457,2017,4.08537368032608,4.26,Asia
Pakistan,PAK,4.442019422371075,2018,5.078057258689168,4.17,Asia
Pakistan,PAK,0.7780961070461814,2019,10.57803056720248,4.25,Asia
Pakistan,PAK,-3.0388932826837447,2020,9.740116193201255,4.31,Asia
Pakistan,PAK,4.523045651727813,2021,9.496415772852052,4.31,Asia
Pakistan,PAK,2.962502872180025,2022,19.87385996466555,4.13,Asia
Pakistan,PAK,-1.9454312506637592,2023,30.76812806570052,3.25,Asia
Pakistan,PAK,1.5050396965275326,2024,12.63253185304518,2.84,Asia
Panama,PAN,3.461073942589792,2015,,7.19,North America
Panama,PAN,2.7797989898054425,2016,0.7397340253000328,7.13,North America
Panama,PAN,3.947881513191561,2017,0.8755859187598782,7.08,North America
Panama,PAN,2.1939906612764304,2018,0.7615783593999441,7.05,North America
Panama,PAN,1.4757013989387815,2019,-0.3550838210212453,7.05,North America
Panama,PAN,-18.942165978737393,2020,-1.550275408037604,7.18,North America
Panama,PAN,15.06954241212783,2021,1.630703373018979,6.85,North America
Panama,PAN,9.64152425334943,2022,2.859651288347111,6.91,North America
Panama,PAN,5.772635211069016,2023,1.486413552770376,6.91,North America
Panama,PAN,1.4550430665986198,2024,0.6932255510045379,6.84,North America
Peru,PER,2.0936199066413224,2015,,6.58,South America
Peru,PER,2.5762303972815914,2016,3.557176635562789,6.65,South America
Peru,PER,1.0194314164824192,2017,2.994900458094428,6.49,South America
Peru,PER,2.1018453903506042,2018,1.509154230247419,6.6,South America
Peru,PER,0.5022862912275059,2019,2.25212191358027,6.6,South America
Peru,PER,-11.989123385760962,2020,2.002412057592918,6.53,South America
Peru,PER,12.277739643211106,2021,4.271663815367978,6.09,South America
Peru,PER,1.8276201502518177,2022,8.333706300962309,5.92,South America
Peru,PER,-1.4925598088914427,2023,6.455613483695862,5.81,South America
Peru,PER,2.1801727875387087,2024,2.00770739412712,5.69,South America
Philippines,PHL,4.787250557423505,2015,,6.84,Asia
Philippines,PHL,5.721214858897298,2016,1.253698800809817,6.94,Asia
Philippines,PHL,5.562230206657759,2017,2.853187725909474,6.71,Asia
Philippines,PHL,5.034290671144575,2018,5.309346616277067,6.71,Asia
Philippines,PHL,4.83577546655691,2019,2.392065344224044,6.64,Asia
Philippines,PHL,-10.548861506562417,2020,2.393162393162403,6.56,Asia
Philippines,PHL,4.761639162540689,2021,3.927180221003324,6.62,Asia
Philippines,PHL,6.765954105691321,2022,5.821158112139547,6.73,Asia
Philippines,PHL,4.667697362791245,2023,5.978025155414093,6.66,Asia
Philippines,PHL,4.8230124071531435,2024,3.21260487006347,6.63,Asia
Papua New Guinea,PNG,3.8989789371626955,2015,,6.03,Oceania
Papua New Guinea,PNG,2.917910216519573,2016,6.673728813559295,6.03,Oceania
Papua New Guinea,PNG,1.0869262716133932,2017,5.422045680238336,6.03,Oceania
Papua New Guinea,PNG,-2.5699125497504696,2018,4.374489214531625,6.03,Oceania
Papua New Guinea,PNG,2.148249649980613,2019,3.928672909395973,6.03,Oceania
Papua New Guinea,PNG,-5.206887605736938,2020,4.871673985655547,6.1,Oceania
Papua New Guinea,PNG,-2.4702458981892192,2021,4.483590140423982,6.1,Oceania
Papua New Guinea,PNG,3.7363044195024315,2022,5.253239222152406,5.97,Oceania
Papua New Guinea,PNG,1.9477600738502474,2023,2.298699912967908,6.03,Oceania
Papua New Guinea,PNG,1.9658474387499183,2024,0.6024039211079167,5.97,Oceania
Poland,POL,4.501384676348948,2015,,7.09,Europe
Poland,POL,3.0754752825238825,2016,-0.664767331433962,6.83,Europe
Poland,POL,5.13933542172569,2017,2.075935536738593,6.67,Europe
Poland,POL,6.2460711054001905,2018,1.812951565426885,6.67,Europe
Poland,POL,4.606007273410853,2019,2.227478809382914,6.62,Europe
Poland,POL,-0.8612020023789171,2020,3.37446972618589,6.85,Europe
Poland,POL,8.471717999834055,2021,5.055027047192721,6.8,Europe
Poland,POL,5.712275974473101,2022,14.42945075757577,7.04,Europe
Poland,POL,0.6168531013367868,2023,11.52891279611048,7.18,Europe
Poland,POL,3.3894742290125492,2024,3.790608976301966,7.4,Europe
"Korea, Dem. People's Rep.",PRK,,2015,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2016,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2017,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2018,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2019,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2020,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2021,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2022,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2023,,1.08,Asia
"Korea, Dem. People's Rep.",PRK,,2024,,1.08,Asia
Portugal,PRT,2.01139554784055,2015,,7.79,Europe
Portugal,PRT,2.326430636218376,2016,0.6073970746417185,7.86,Europe
Portugal,PRT,3.5670012618707716,2017,1.368614116434723,7.84,Europe
Portugal,PRT,3.1112365869710743,2018,0.993715683468326,7.84,Europe
Portugal,PRT,2.721302078487753,2019,0.3381784100460336,8.03,Europe
Portugal,PRT,-8.30107079726919,2020,-0.01243832995753053,7.9,Europe
Portugal,PRT,4.899131071755633,2021,1.265657190690439,7.82,Europe
Portugal,PRT,6.242470311360208,2022,7.832691242333231,7.95,Europe
Portugal,PRT,1.6980256724859544,2023,4.311281918986723,7.75,Europe
Portugal,PRT,1.0269703514054243,2024,2.416131877918839,8.08,Europe
Paraguay,PRY,1.464523619440584,2015,,6.33,South America
Paraguay,PRY,2.7659725076742063,2016,4.086822805772415,6.27,South America
Paraguay,PRY,3.329629422952408,2017,3.602477413489428,6.31,South America
Paraguay,PRY,1.779644257215125,2018,3.975610157406939,6.24,South America
Paraguay,PRY,-1.7421911272101909,2019,2.757097275627747,6.24,South America
Paraguay,PRY,-2.1516673159800916,2020,1.767515923566983,6.18,South America
Paraguay,PRY,2.764913474539398,2021,4.787983101235999,5.86,South America
Paraguay,PRY,-0.9543024741609543,2022,9.765566671644022,5.89,South America
Paraguay,PRY,3.7154234176137066,2023,4.632022854033557,6.0,South America
Paraguay,PRY,2.9710193223235564,2024,3.835402717285325,5.92,South America
West Bank and Gaza,PSE,1.372585088323433,2015,,4.57,Asia
West Bank and Gaza,PSE,6.446661460945563,2016,-0.2191066049073156,4.49,Asia
West Bank and Gaza,PSE,-0.5776228024034822,2017,0.212570934228881,4.46,Asia
West Bank and Gaza,PSE,-1.3048141919532696,2018,-0.1951077737307347,4.39,Asia
West Bank and Gaza,PSE,-1.1516136653513627,2019,1.580183336394551,3.89,Asia
West Bank and Gaza,PSE,-13.496386973047663,2020,-0.7353320010921907,3.83,Asia
West Bank and Gaza,PSE,4.414695344913213,2021,1.237481028313685,3.94,Asia
West Bank and Gaza,PSE,1.5885647138339323,2022,3.741223918520772,3.86,Asia
West Bank and Gaza,PSE,-6.812919486964844,2023,5.871101776789876,3.47,Asia
West Bank and Gaza,PSE,-28.270676700666314,2024,53.66914583037823,3.44,Asia
Qatar,QAT,-3.861394469266159,2015,,3.18,Asia
Qatar,QAT,-2.4510916934917475,2016,2.676591700981896,3.18,Asia
Qatar,QAT,-4.155961742601207,2017,0.3948789140830052,3.19,Asia
Qatar,QAT,-0.13474463983170892,2018,0.2558153827244081,3.19,Asia
Qatar,QAT,-1.5220222309424543,2019,-0.6666411248611472,3.19,Asia
Qatar,QAT,-8.924412657458817,2020,-2.540315030047598,3.24,Asia
Qatar,QAT,13.361637590199237,2021,2.304465657420031,3.65,Asia
Qatar,QAT,-1.7910161552097748,2022,4.995275537407606,3.65,Asia
Qatar,QAT,1.5895282542918778,2023,3.027648991989015,3.65,Asia
Qatar,QAT,-4.867883899221766,2024,1.267343102923753,3.17,Asia
Romania,ROU,3.643069410963662,2015,,6.68,Europe
Romania,ROU,3.451695414649137,2016,-1.544796668138967,6.62,Europe
Romania,ROU,8.822666570908737,2017,1.339021211043902,6.44,Europe
Romania,ROU,6.015530451183878,2018,4.625484431377785,6.38,Europe
Romania,ROU,4.509412961103493,2019,3.827854325994376,6.49,Europe
Romania,ROU,-3.065617249342253,2020,2.631073111847428,6.4,Europe
Romania,ROU,6.378016539029318,2021,5.05232876096582,6.43,Europe
Romania,ROU,4.5900405206182455,2022,13.79548874325208,6.45,Europe
Romania,ROU,2.1903529702579334,2023,10.39718747649958,6.45,Europe
Romania,ROU,0.9650427090857221,2024,5.721405743544386,5.99,Europe
Russian Federation,RUS,-2.2762114110788048,2015,,3.31,Europe
Russian Federation,RUS,-0.09048620047821032,2016,7.042437254137072,3.24,Europe
Russian Federation,RUS,1.6138732592420268,2017,3.683330723344951,3.17,Europe
Russian Federation,RUS,2.716592716605419,2018,2.878313826149806,2.94,Europe
Russian Federation,RUS,2.142026247173675,2019,4.472026318379035,3.11,Europe
Russian Federation,RUS,-2.526804317432223,2020,3.382197969480676,3.31,Europe
Russian Federation,RUS,6.218577408699517,2021,6.694458919576123,3.24,Europe
Russian Federation,RUS,-1.0971717625211141,2022,13.74367973982316,2.28,Europe
Russian Federation,RUS,4.377510970288441,2023,5.865719317489674,2.22,Europe
Russian Federation,RUS,4.556260993519061,2024,8.434864104967232,2.03,Europe
Rwanda,RWA,6.282592219254582,2015,,3.07,Africa
Rwanda,RWA,3.488788293339809,2016,7.174343019820087,3.07,Africa
Rwanda,RWA,1.509064569003769,2017,8.27953672260832,3.19,Africa
Rwanda,RWA,6.031779965236964,2018,-0.3112101603906995,3.35,Africa
Rwanda,RWA,6.979296301451441,2019,3.347876550376479,3.16,Africa
Rwanda,RWA,-5.516369026034226,2020,9.850399022742067,3.1,Africa
Rwanda,RWA,8.456009304885526,2021,-0.3913467483007914,3.1,Africa
Rwanda,RWA,5.81773274151854,2022,17.68920955881533,3.1,Africa
Rwanda,RWA,5.896000903588401,2023,19.78954674646699,3.3,Africa
Rwanda,RWA,6.583267310796259,2024,1.770292401986348,3.34,Africa
Saudi Arabia,SAU,-0.6348103344719362,2015,,1.93,Asia
Saudi Arabia,SAU,-2.0343952058834134,2016,2.05347076823965,1.93,Asia
Saudi Arabia,SAU,1.106468772261593,2017,-0.8348457350271624,1.93,Asia
Saudi Arabia,SAU,5.897077302069874,2018,2.465943089948431,1.93,Asia
Saudi Arabia,SAU,2.0995368308579287,2019,-1.192986445333281,1.93,Asia
Saudi Arabia,SAU,-8.343472907023198,2020,3.372349610123027,2.08,Asia
Saudi Arabia,SAU,9.177456927108054,2021,3.063289889415482,2.08,Asia
Saudi Arabia,SAU,7.159129057327448,2022,2.474073719253717,2.08,Asia
Saudi Arabia,SAU,-4.014293877900229,2023,2.327085183627063,2.08,Asia
Saudi Arabia,SAU,-2.6194505852581926,2024,1.687921123758088,2.08,Asia
Sudan,SDN,-1.1481029314782205,2015,,2.37,Africa
Sudan,SDN,0.3694731615278215,2016,17.75025383119596,2.37,Africa
Sudan,SDN,-2.7198745238733153,2017,32.35162609684366,2.15,Africa
Sudan,SDN,-6.017167559981061,2018,63.29250734558878,2.15,Africa
Sudan,SDN,-5.007959437998878,2019,50.99405150029646,2.7,Africa
Sudan,SDN,-6.185958079479661,2020,163.2577823554576,2.54,Africa
Sudan,SDN,-4.477007795637931,2021,359.0930407789987,2.47,Africa
Sudan,SDN,-3.598008465578033,2022,138.80846024176,2.47,Africa
Sudan,SDN,-30.36317357110299,2023,,1.76,Africa
Sudan,SDN,-14.657023640740277,2024,,1.46,Africa
Senegal,SEN,3.1510387301385805,2015,,6.08,Africa
Senegal,SEN,3.235035723934871,2016,0.8372849425574345,6.21,Africa
Senegal,SEN,4.350235730189695,2017,1.318153148477892,6.15,Africa
Senegal,SEN,3.2761584699651394,2018,0.4609856424641883,6.15,Africa
Senegal,SEN,1.808922902607918,2019,1.760111511929386,5.81,Africa
Senegal,SEN,-1.2914759332948051,2020,2.543146856816618,5.67,Africa
Senegal,SEN,3.873432597682097,2021,2.180322780881468,5.53,Africa
Senegal,SEN,1.3191343501756734,2022,9.696818990810733,5.72,Africa
Senegal,SEN,1.7978823896979748,2023,5.939477987732149,5.48,Africa
Senegal,SEN,3.627662880396926,2024,0.804503298792438,5.93,Africa
Singapore,SGP,1.7623246863890216,2015,,6.14,Asia
Singapore,SGP,2.4102144346625636,2016,-0.5298097603754645,6.38,Asia
Singapore,SGP,4.384378349290444,2017,0.5767631911799955,6.32,Asia
Singapore,SGP,2.9671969927647126,2018,0.4387842151296228,6.38,Asia
Singapore,SGP,0.15539750940367014,2019,0.5678299884054472,6.02,Asia
Singapore,SGP,-3.514233805335735,2020,-0.1721118659253825,6.03,Asia
Singapore,SGP,14.430815930952605,2021,2.316103157651459,6.23,Asia
Singapore,SGP,0.719821622511958,2022,6.130954189197321,6.22,Asia
Singapore,SGP,-3.0071557148656325,2023,4.833723628257976,6.18,Asia
Singapore,SGP,2.326636567052631,2024,2.389511235950172,6.18,Asia
Sierra Leone,SLE,-6.554875876215576,2015,,4.55,Africa
Sierra Leone,SLE,3.960563261789929,2016,10.88606094139033,4.55,Africa
Sierra Leone,SLE,0.7746792477584421,2017,18.22150940033864,4.66,Africa
Sierra Leone,SLE,0.5067442987673303,2018,16.02954476936986,4.66,Africa
Sierra Leone,SLE,3.0817113774347575,2019,14.80499909060209,4.86,Africa
Sierra Leone,SLE,-3.506777888695595,2020,13.44687111010521,4.86,Africa
Sierra Leone,SLE,3.5152795706904385,2021,11.87395888402341,4.97,Africa
Sierra Leone,SLE,2.9951900300615506,2022,27.2082883814653,5.03,Africa
Sierra Leone,SLE,3.4147164163367876,2023,47.64287332531787,4.32,Africa
Sierra Leone,SLE,2.1027333434642657,2024,28.63375000141146,4.32,Africa
El Salvador,SLV,2.0568659395401596,2015,,6.64,North America
El Salvador,SLV,2.255892674432431,2016,0.6040490869966101,6.64,North America
El Salvador,SLV,2.0380895055327954,2017,1.012354033155798,6.43,North America
El Salvador,SLV,2.309139462866213,2018,1.090330005818922,5.96,North America
El Salvador,SLV,2.396133219464943,2019,0.07532413500246123,6.15,North America
El Salvador,SLV,-8.075625885643873,2020,-0.3715902123240951,5.9,North America
El Salvador,SLV,11.527159410665618,2021,3.466925853130816,5.72,North America
El Salvador,SLV,2.552374866508373,2022,7.198616156098668,5.06,North America
El Salvador,SLV,3.0582698782416458,2023,4.045546942224766,4.71,North America
El Salvador,SLV,2.1395481105827656,2024,0.8537822925672883,4.61,North America
Serbia,SRB,1.8154526618065603,2015,,6.71,Europe
Serbia,SRB,3.5158880281916964,2016,1.12231397417769,6.57,Europe
Serbia,SRB,2.909624475020948,2017,3.131062485901151,6.41,Europe
Serbia,SRB,5.222668883137757,2018,1.959840762938007,6.41,Europe
Serbia,SRB,5.313818892467182,2019,1.849229845110863,6.41,Europe
Serbia,SRB,-0.2880422649256644,2020,1.575532900834149,6.22,Europe
Serbia,SRB,8.972580823215353,2021,4.085102853351022,6.36,Europe
Serbia,SRB,5.321391690501855,2022,11.98151173447029,6.33,Europe
Serbia,SRB,4.394338578790496,2023,12.37190435525192,6.33,Europe
Serbia,SRB,4.529248148908337,2024,4.670529748899701,6.26,Europe
Suriname,SUR,-4.451603186077534,2015,,6.77,South America
Suriname,SUR,-5.903382464015195,2016,55.41238797631955,6.77,South America
Suriname,SUR,0.5471493703416144,2017,21.99694301733036,6.76,South America
Suriname,SUR,3.9329470261760378,2018,,6.98,South America
Suriname,SUR,0.12296002295290975,2019,,6.98,South America
Suriname,SUR,-16.873874046823204,2020,34.88978430907801,6.82,South America
Suriname,SUR,-3.31629942420831,2021,59.11966262519767,6.82,South America
Suriname,SUR,1.5405176950056756,2022,52.44602727624101,6.95,South America
Suriname,SUR,1.484741723491112,2023,51.58731596008608,6.88,South America
Suriname,SUR,0.8319044886893323,2024,16.22961591302795,6.79,South America
Slovak Republic,SVK,5.07697290945579,2015,,7.29,Europe
Slovak Republic,SVK,1.8164695995740203,2016,-0.520010196278266,7.29,Europe
Slovak Republic,SVK,2.7152170964372715,2017,1.311945882232281,7.16,Europe
Slovak Republic,SVK,3.9180850649215273,2018,2.514037128838118,7.1,Europe
Slovak Republic,SVK,2.1375847071709586,2019,2.664561334254313,7.17,Europe
Slovak Republic,SVK,-2.6690284917353893,2020,1.936941266942229,6.97,Europe
Slovak Republic,SVK,5.880466731435689,2021,3.14960629921268,7.03,Europe
Slovak Republic,SVK,0.8314122468010083,2022,12.77414636376106,7.07,Europe
Slovak Republic,SVK,2.206944983991548,2023,10.53194766452113,7.07,Europe
Slovak Republic,SVK,2.026492509521745,2024,2.757609094242718,7.21,Europe
Slovenia,SVN,2.316344918428044,2015,,7.57,Europe
Slovenia,SVN,2.959024147772965,2016,-0.05499954167047397,7.51,Europe
Slovenia,SVN,5.105893847920484,2017,1.42910743319306,7.5,Europe
Slovenia,SVN,4.001306498909841,2018,1.7386086198818,7.5,Europe
Slovenia,SVN,2.787045413919614,2019,1.630522607543444,7.5,Europe
Slovenia,SVN,-4.725249680379207,2020,-0.05485681576060998,7.54,Europe
